MODEL;MSAN;RIN;IP;Slot_ID;Slot_Name;Slot_Main_Mode;Slot_State;Slot_Alarm;Slot_Prop_Alarm;Port_ID;Port_Main_Mode;Port_Alarm;Port_User_Label;Port_Service_Label;Port_Description;OperationalStatus;NearEnd_CurrentAttenuation;NearEnd_CurrentMargin;NearEnd_CurrentPowerBackOff;FarEnd_CurrentAttenuation;FarEnd_CurrentMargin;FarEnd_CurrentPowerBackOff
Milegate;IDU-A38-0;a38-rin-78;10.211.167.139;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; EDUARDO PEREIRA DOS SANTOS SERVICOS MEDICOS ; IDU-301KE3ARR-032 ; ;Up;9;24;1;8;21;3
Milegate;PAA-A18;a18-rin-87;10.211.97.86;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; JOAO BATISTA BENATO         ; wo:10837327                   ; PAA-30X6TIRH-03 ;Up;11;22;0;10;20;0
Milegate;PAA-A24-4;a24-rin-153;10.211.97.151;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente:COMERCIO DE CEREAIS ; Designador:PAA-301J2UMDZ-032 ; ;Up;4;24;4;4;21;5
Milegate;RPO-A18-0;a18-rin-11;10.214.41.30;unit-20;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: FARMACIA       ; Designador: RPO-301KHM9G7-032 ; ;Up;6;24;2;6;21;4
Milegate;PAA-A29-0;a29-rin-318;10.211.97.93;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; SCOTTON    ; PAA-301KCOFWO ; ;Up;6;25;3;6;21;0
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; CLIENTE: FEMAQ_FUNDICAO       ; DESIGNADOR: PAA-3015ODE0X     ; ;Up;12;19;0;12;20;1
Milegate;RPO-A12-0;a12-rin-17;10.214.41.26;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente: STANKEVITIUS ; Designador: RPO-30KPZ8PN-032  ; ;Up;11;23;0;10;20;2
Milegate;PAA-A27-4;a27-rin-334;10.211.97.90;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; DOSITEC    ; Desgnador: PAA-301KM0XN4-032 ; ;Up;2;24;5;2;21;6
Milegate;RPO-A05-0;a05-rin-5;10.214.41.20;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente:  FMC QUIMICA ; Designador: RPO-301LF53EV-032 ; ;Up;6;22;2;6;21;4
Milegate;PAA-A08-0;a08-rin-58;10.211.97.57;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; MOREIRA_ALVES ; PAA-301KPRPSW-032  ; ;Up;5;23;4;4;20;4
Milegate;PAA-I01;i01-rin-102;10.211.97.102;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; CLIENTE: LAR_FRANCISCANO ; DESIGNADOR: PAA-3014JOU9F-032 ; ;Up;9;23;1;10;20;2
Milegate;PAA-A15-0;a15-rin-66;10.211.97.65;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; REZECON CONTABILIDADE ASSESSORIA LTDA. ; PAA-30195HVDB-032 ; ;Up;2;24;6;2;20;6
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ;                         ;                               ; ;Up;4;21;5;4;20;5
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; COOPERATIVA TAXISTAS ; WO: 10597179     ; PAA-30VU328N-03;Up;7;24;2;8;20;3
Milegate;PAA-A01-0;a01-rin-18;10.211.97.17;unit-16;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente: COMPETENC ; Designador: PAA-301KNLUY3 ; ;Up;9;24;1;8;21;0
Milegate;PAA-A17;a17-rin-83;10.211.97.82;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente: COMPANHIA NACIONAL  ; Designador: PAA-301J9DIZE-032 ; ;Up;7;24;2;6;21;4
Milegate;PAA-A18;a18-rin-87;10.211.97.86;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; FILIZOLA & CREMONE VOX      ;                               ; ;Up;8;23;2;8;20;3
Milegate;PAA-A19-4;a19-rin-143;10.211.97.142;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ;                              ;                               ; ;Up;6;24;3;6;21;4
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente: CNCAR COMERCIO       ; Designador:PAA-3017DQY5O-032  ; ;Up;8;24;2;8;21;3
Milegate;PAA-A07-0;a07-rin-10;10.211.97.9;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Piton Esportes (Bio Ritmo)  ; PAA-301I6APNJ-032             ; ;Up;4;21;4;4;20;5
Milegate;PAA-A13-0;a13-rin-6;10.211.97.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ; A. L. G. O. EMPREENDIMENTOS E HOTEL ; WO: 10407141                  ; PAA-30USJ2EJ-03;Up;6;24;3;6;21;4
Milegate;IDU-A38-0;a38-rin-78;10.211.167.139;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; AWR                                         ; 18117969          ; ;Up;10;25;1;10;20;2
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ; CLI_JH_MARTINS       ; PAA-301KWZ53-032 ; VOX;Up;8;24;2;8;21;3
Milegate;RPO-A12-0;a12-rin-17;10.214.41.26;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente: SWFAST       ; Designador: RPO-301KRQ8JC-032 ; ;Up;4;24;4;4;21;5
Milegate;PAA-A17;a17-rin-83;10.211.97.82;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente: INOVAGEO            ; Designador: PAA-301KLTXSG-032 ; ;Up;7;23;2;8;21;4
Milegate;PAA-A18;a18-rin-87;10.211.97.86;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ;                             ;                               ; ;Up;8;23;2;8;21;3
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: DOSITEC BOMBAS ; Designador: PAA-30117N216-032 ; ;Up;9;24;1;8;20;3
Milegate;RPO-A14-0;a14-rin-18;10.214.41.27;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; DE PADUA SOCIEDADE DE ADVOGADOS  ; RPO-301KDAUP3-032              ; SME_DEPADUA_VOX565_05052014 ;Up;5;23;3;4;21;5
Milegate;PAA-A12-0;a12-rin-46;10.211.97.45;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; IOP- INSTITUTO OFTALMOLOGICO ; WO: 10838591                  ; PAA-30X82WRF-03;Up;4;24;4;4;21;5
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ; Cliente:FEMAQ FUNDICAO ENGEN;;;Up;12;22;0;12;20;2
Milegate;PAA-A04-0;a04-rin-26;10.211.97.25;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente:C. G. COMERCIO DE PE ; Designador:PAA-301938RB3-032 ; ;Up;4;23;3;6;21;4
Milegate;PAA-A03-0;a03-rin-22;10.211.97.21;unit-6;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:LAR DOS VIZINHOS ; Designador:PAA-301K8R73W-032 ; ;Up;10;23;1;10;21;2
Milegate;PAA-A10-1;a10-rin-72;10.211.97.32;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; PIRACICABA - PAA-301KD8PU8-032  ;                    ; ;Up;5;24;3;6;21;5
Milegate;IDU-I01-0;i01-rin-64;10.211.167.115;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; INDMAR                      ; IDU-301KDWCJF-032             ; ;Up;9;24;1;10;20;3
Milegate;PAA-A10-6;a10-rin-73;10.211.97.33;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; PIRACICABA PAA-301KDB1HH-032     ;                               ; ;Up;4;24;4;6;21;5
Milegate;PAA-A05-0;a05-rin-42;10.211.97.41;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente: SESSO ROLAMENTOS     ; Designador: PAA-301L1LEZW-032 ; ;Up;6;23;3;6;20;4
Milegate;PAA-A14-4;a14-rin-63;10.211.97.62;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ; CENTRO EDUCACIONAL TERRAS     ; PAA-301HKCA93-032             ; ;Up;7;23;2;8;21;4
Milegate;PAA-A17;a17-rin-83;10.211.97.82;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente: PIRACICABA_NET      ; Designador: PAA-30U6405T-032  ; ;Up;4;23;4;4;20;0
Milegate;PAA-A19-4;a19-rin-143;10.211.97.142;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:PRIMO ROLAMENTOS     ; Designador:PAA-30176RBLH-032  ; ;Up;4;23;4;4;21;5
Milegate;PAA-A13-0;a13-rin-6;10.211.97.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ; Cliente: CLINICA_SAGRADO            ; Designador: PAA-301L221EV-032 ; ;Up;7;24;3;6;21;4
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente:MAURO MERCI SOCIEDAD ; Designador:PAA-3019QE6S3-032  ; ;Up;3;23;5;2;21;6
Milegate;PAA-A18;a18-rin-87;10.211.97.86;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente: MOTORVOL           ; Designador: PAA-30WDIF3L-032  ; ;Up;5;23;3;4;20;5
Milegate;PAA-A11;a11-rin-55;10.211.97.54;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; CASA_OLIVETTI                ; PAA-301JE6AMF-032             ; ;Up;7;24;2;8;21;4
Milegate;PAA-A07-0;a07-rin-10;10.211.97.9;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente:DROGAL FARMACEUTICA ; Designador:PAA-301IQB2TY-032  ; ;Up;5;23;3;6;21;4
Milegate;PAA-A06-0;a06-rin-30;10.211.97.29;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; AUTO MOTO ESCOLA              ; PAA-3018FKKOJ-032             ; 12789729;Up;6;23;3;6;21;4
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; CASA DO CONST                 ;                               ; ;Up;2;23;5;2;21;6
Milegate;PAA-A11-0;a11-rin-54;10.211.97.53;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente:HDX OLEODINAMICA  ; OS: 11629039                  ; ;Up;6;24;3;6;21;4
Milegate;PAA-A12-0;a12-rin-46;10.211.97.45;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: CONSERV ENG         ; Designador: PAA-3010WM6CJ-032 ; ;Up;4;24;4;4;21;5
Milegate;PAA-A03-0;a03-rin-22;10.211.97.21;unit-6;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ;                          ;                              ; ;Up;7;24;2;8;21;4
Milegate;PAA-A01-0;a01-rin-18;10.211.97.17;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; SYNTAX INDUSTRIA E COMERCIO ; WO:10211686   ; PAA-30TPNS0T-032;Up;9;24;1;8;21;3
Milegate;PAA-A04-0;a04-rin-26;10.211.97.25;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; SAL GRILL                    ; PAA-3019Q0358-032            ; ;Up;7;23;2;6;21;4
Milegate;PAA-A18;a18-rin-87;10.211.97.86;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente: COMERCIO DE PECAS  ; Designador: PAA-30YG76JF-032  ; ;Up;2;22;4;2;20;6
Milegate;PAA-A14-0;a14-rin-62;10.211.97.61;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:S L PAR COMERCIAL E      ; Designador:PAA-3019QVP9B-032  ; ;Up;5;24;4;4;21;0
Milegate;IDU-I01-0;i01-rin-64;10.211.167.115;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; MRI METODOS                 ; IDU-301KJKTF3-032             ; ;Up;8;24;1;8;20;3
Milegate;PAA-A10-1;a10-rin-72;10.211.97.32;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; PIRACICABA - PAA-301KD8PW0-032  ;                    ; ;Up;4;22;3;6;21;5
Milegate;PAA-A08-0;a08-rin-58;10.211.97.57;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ;                                ;                               ; ;Up;5;23;4;4;21;5
Milegate;PAA-A10-6;a10-rin-73;10.211.97.33;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente:COMERCIAL PIRA           ; Designador:PAA-301D8RJH7-032  ; ;Up;7;24;3;6;21;4
Milegate;PAA-A07-0;a07-rin-10;10.211.97.9;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; Cliente: AGROPECUARIA       ; Designador: PAA-301KTODUF-032 ; ;Down;128;127;255;128;127;255
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:SIMESPI SIND DAS IND ; Designador:PAA-301GO64CJ-032  ; ;Up;3;23;4;4;21;5
Milegate;PAA-A14-4;a14-rin-63;10.211.97.62;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; Cliente: V R ABRASIVOS        ; Designador: PAA-301JXFE5Z-032 ; ;Up;11;22;0;10;20;2
Milegate;PAA-A06-0;a06-rin-30;10.211.97.29;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: SINDICATO DOS TRABAL ; Designador: PAA-301K50FBZ-032 ; ;Up;5;24;4;4;20;5
Milegate;PAA-A05-0;a05-rin-42;10.211.97.41;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; ORGANIZACAO CONTABIL EJETEC   ; WO: 10796032                  ; PAA-30WY08MJ-032;Up;5;24;3;4;21;4
Milegate;PAA-A19-4;a19-rin-143;10.211.97.142;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: INSTITUTO DE PREVAS ; Designador: PAA-301KK0ATR-032 ; ;Up;10;24;1;10;21;3
Milegate;PAA-A13-0;a13-rin-6;10.211.97.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Warning;logport-5 ;port-5; Cleared   ; Cliente:SELETIVA RH CONSULTO        ; Designador:PAA-301HN2O8E-032  ; ;Up;6;24;3;6;21;4
Milegate;PAA-A18;a18-rin-87;10.211.97.86;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente: ACEFER FERRAMENTAS ; Designador: PAA-30YT3083-032  ; ;Up;5;23;4;4;21;5
Milegate;RPO-A14-0;a14-rin-18;10.214.41.27;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:AMA_ASSOCIACAO           ; Designador: RPO-301KHB5IX-032  ; ;Up;2;23;5;2;20;6
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; ROEL TUBOS                    ; PAA-301BWNZ23-032             ; ;Up;8;24;2;8;21;3
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; INOXPIRA DISTRIBUIDORA         ; WO: 11117926                 ; PAA-30YTZV6J-03;Up;8;23;2;8;21;4
Milegate;PAA-A01-0;a01-rin-18;10.211.97.17;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; SANSUL DISTRIBUIDORA - VOX  ; WO: 10488236  ; PAA-30V8UHP8-03;Up;9;24;0;10;21;2
Milegate;PAA-A11-0;a11-rin-54;10.211.97.53;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente: HDX OLEODINAMICA ; wo: 11653483                  ; ;Up;6;23;0;6;21;0
Milegate;PAA-A12-0;a12-rin-46;10.211.97.45;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; CLI_CESAR_E_CESAR            ; PAA-301KKC3TR-032             ; ;Up;7;24;2;8;21;4
Milegate;PAA-A04-0;a04-rin-26;10.211.97.25;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; CLI_DMG                      ; PAA-301KJ6Q0F-032            ; ;Down;128;127;255;128;127;255
Milegate;PAA-A11;a11-rin-55;10.211.97.54;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:ALVES GRILL          ; Designador:PAA-301DK5HNN-032  ; ;Up;8;23;2;8;20;3
Milegate;IDU-I01-0;i01-rin-64;10.211.167.115;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente: SEST MED SOCIEDADE ; Designador: IDU-301KOPJCB-032 ; ;Up;5;24;3;6;21;4
Milegate;PAA-A10-1;a10-rin-72;10.211.97.32;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; PIRACICABA - PAA-301KD8PXS-032  ;                    ; ;Up;5;24;4;4;21;5
Milegate;PAA-A19-4;a19-rin-143;10.211.97.142;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; CLIENTE_A MAIS LOCADORA      ; PAA-30X30U7H-032              ; ;Up;6;24;3;6;21;4
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente : MODRALE ECQUIPAMENTO ; Designador: PAA-30Z5J1P7-032 ; ;Up;2;23;5;4;20;0
Milegate;PAA-A14-0;a14-rin-62;10.211.97.61;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; FERC METAL COMERCIO E IMPORTACAO ; PAA-301L1GNFG-032             ; ;Up;4;21;4;4;20;5
Milegate;PAA-A10-6;a10-rin-73;10.211.97.33;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente: REFRITEC REFRIGERACAO   ;                               ; ;Up;5;24;4;4;21;5
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;unit-16;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente:MARCELO ROSENTHAL AD ; Designador:PAA-301IVWJDJ-032  ; ;Up;3;23;5;2;21;6
Milegate;PAA-A08-0;a08-rin-58;10.211.97.57;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Major     ; Cliente: TELHA?O INDUSTRIA    ; Designador: PAA-3010YA7AZ     ; ;Down;128;127;255;128;127;255
Milegate;PAA-A13-0;a13-rin-6;10.211.97.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Warning;logport-7 ;port-7; Cleared   ; Cliente_RJF_HOTELARIA               ; PAA-301KPZ9HF-032             ; ;Up;6;23;3;6;21;4
Milegate;PAA-A06-0;a06-rin-30;10.211.97.29;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; CLI_TECNEWS                   ; PAA-301KKKAI3-032             ; ;Up;3;21;5;2;20;6
Milegate;PAA-A05-0;a05-rin-42;10.211.97.41;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: MAURICIO BALAS       ; Designador: PAA-30YKK9EF-032;;Up;9;23;1;8;21;3
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente:MILAINOX IND E COM D  ; Designador:PAA-301HET0M7-032  ; ;Up;3;23;5;2;20;6
Milegate;PAA-A14-4;a14-rin-63;10.211.97.62;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ; Cliente: IPLAN COMERCIO DE CA ; Designador: PAA-301I5QSIV-032 ; ;Up;5;23;3;6;21;5
Milegate;PAA-A01-0;a01-rin-18;10.211.97.17;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; IMOBILIARIA S?O JUDAS      ;               ; ;Up;8;23;1;8;20;3
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente : MODRALE ECQUIPAMENTO ; Designador: PAA-30Z5J23I     ; ;Up;3;23;5;2;21;5
Milegate;RPO-A14-0;a14-rin-18;10.214.41.27;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente_REDE_SOL                 ; RPO-301KVCPK9-032              ; ;Up;7;24;2;6;21;4
Milegate;PAA-A04-0;a04-rin-26;10.211.97.25;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; CLI_ENROLAMENTOS_DE_MOTO     ; PAA-301K7E1IB-032            ; ;Up;5;24;3;6;21;4
Milegate;PAA-A11-0;a11-rin-54;10.211.97.53;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente:AFERITEC          ; Designador:PAA-3015I6D39-032  ; ;Up;5;24;3;6;21;4
Milegate;PAA-A11;a11-rin-55;10.211.97.54;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente:MILAINOX END E COM D ; Designador:PAA-301HET0KB-032  ; ;Up;9;23;2;8;20;3
Milegate;PAA-A14-0;a14-rin-62;10.211.97.61;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente: RODO_NASS_TRANSPORTE    ; Designador: PAA-3016J5YTN-032 ; ;Up;11;23;0;10;21;2
Milegate;PAA-A10-1;a10-rin-72;10.211.97.32;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; PIRACICABA - PAA-301KD8POW-032  ;                    ; ;Up;4;21;3;6;20;5
Milegate;PAA-A07-0;a07-rin-10;10.211.97.9;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente:COND_BRISTOL         ; Designador:PAA-301B1GKXF-032  ; ;Up;8;24;2;8;21;4
Milegate;PAA-A10-6;a10-rin-73;10.211.97.33;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ; Cliente: ENGENHARIA_E_MONTAGEM   ; Desgnador: PAA-3013SJT1B-032  ; ;Up;5;24;4;4;21;5
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; SILFER PRODUTOS                ; WO:11435622                  ; PAA-3010OXNEP-032;Up;13;18;0;12;20;1
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente: MDR EQUIPAMENTOS HID ; Designador: PAA-301IE3THF-032 ; ;Up;3;22;4;2;20;0
Milegate;PAA-A13-0;a13-rin-6;10.211.97.5;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Warning;logport-8 ;port-8; Cleared   ; Cliente: BANCO PANAMERICANO         ; Designador: PAA-301KBEPXQ     ; ;Up;3;23;5;4;21;6
